사용월,호선명,지하철역,04시-05시 승차인원,05시-06시 승차인원,06시-07시 승차인원,07시-08시 승차인원,08시-09시 승차인원,09시-10시 승차인원,10시-11시 승차인원,11시-12시 승차인원,12시-13시 승차인원,13시-14시 승차인원,14시-15시 승차인원,15시-16시 승차인원,16시-17시 승차인원,17시-18시 승차인원,18시-19시 승차인원,19시-20시 승차인원,20시-21시 승차인원,21시-22시 승차인원,22시-23시 승차인원,23시-24시 승차인원,00시-01시 승차인원,01시-02시 승차인원,02시-03시 승차인원,03시-04시 승차인원
202101,2호선,신답,2,811,1282,4774,8015,3382,1673,1419,1549,1589,1490,1307,1276,1500,1630,706,472,476,274,50,0,0,0,0
202101,2호선,신당,36,4921,8887,20250,34119,20480,13876,13543,15468,16793,17807,19267,20483,24557,27929,16908,14257,12441,5003,1529,2,0,0,0
202101,2호선,신대방,70,20315,30015,71291,107000,62853,33376,27043,26974,26909,23924,23159,24585,27434,32127,17645,14057,12115,5998,1977,0,0,0,0
202101,2호선,신도림,2984,28214,39228,103882,111254,67798,44424,43293,48930,52292,51890,53860,60532,74112,104728,60575,56733,51499,12665,3878,11,0,0,0
202101,2호선,신림,201,32431,62867,169189,259505,152632,76710,64159,66910,66805,61260,60235,63885,67801,68317,44074,46143,45473,18634,6179,6,0,0,0
202101,2호선,신설동,11,912,1062,2578,4841,3209,2871,3582,4490,5224,6515,7566,8118,9346,9823,4146,2777,2278,869,188,0,0,0,0
202101,2호선,신정네거리,34,6354,11964,36642,34465,17531,11323,10066,10939,10568,9530,9576,10344,10477,9133,5255,4992,4113,1698,450,5,0,0,0
202101,2호선,신촌,31,3737,9291,25098,35756,25315,23707,28384,33878,35055,38488,45878,55174,65969,67269,47473,60651,55762,17949,5623,1,0,0,0
202101,2호선,아현,12,3592,8442,21410,29763,17181,11832,11666,12527,12469,11628,11758,14834,14246,14857,8583,6475,5374,2293,676,1,0,0,0
202101,2호선,양천구청,7,3654,9058,25530,23040,12113,7487,6948,7508,7292,6084,5922,6149,6603,6637,2889,2485,2276,1357,304,0,0,0,0
202101,2호선,역삼,36,2930,7065,11073,19280,18175,17670,23486,29523,34465,42617,57015,78171,153897,232035,120772,76207,78781,27040,7045,8,0,0,0
202101,2호선,영등포구청,12,4385,10381,31770,38069,22833,17381,18433,20055,21577,23041,25362,28820,45290,91649,33147,26573,25677,7801,2686,2,0,0,0
202101,2호선,왕십리(성동구청),700,5109,7535,19635,35930,21705,13751,13866,15494,17102,17021,18200,20059,26229,29287,17909,21614,24635,7332,2731,7,0,0,0
202101,2호선,용답,5,2103,2339,5301,10081,4977,3065,3028,3056,3508,3434,3150,3361,3260,2868,1490,1014,950,691,185,1,0,0,0
202101,2호선,용두(동대문구청),22,910,1162,3803,6641,3342,2501,2782,3064,3223,3636,3864,4029,3882,5144,2022,1354,1023,550,189,0,0,0,0
202101,2호선,을지로3가,6,748,1666,3943,6519,7272,7942,10560,12023,14508,18556,22100,28616,59420,107331,44910,32984,34558,9704,2108,0,0,0,0
202101,2호선,을지로4가,5,847,1115,2485,4406,5198,6803,9710,12515,13552,17509,19990,24140,42010,58605,26975,14604,12474,4176,1164,0,0,0,0
202101,2호선,을지로입구,38,1350,2530,6057,9537,10076,11928,18000,22386,29648,35485,45779,53768,116958,197433,86998,88078,54037,13739,2783,6,0,0,0
202101,2호선,이대,26,2005,5077,15255,19888,12520,8803,9915,11470,13518,13438,15188,20855,25816,23797,13714,12855,11638,4843,1695,2,0,0,0
202101,2호선,잠실(송파구청),80,9203,35087,88048,125062,89027,55756,53690,59302,66040,69231,76529,92381,121767,151010,96739,105437,82820,25918,5553,16,0,0,0
202101,2호선,잠실나루,5,2284,8318,28888,36184,21729,16329,15858,15662,15146,16788,17861,21261,25118,23791,10945,8481,6849,3332,946,3,0,0,0
202101,2호선,잠실새내,8,3138,12120,41020,55616,33742,20540,19460,22032,23305,21974,23388,27585,27828,31511,23266,23966,29236,8136,2188,4,0,0,0
202101,2호선,종합운동장,4,1241,4253,12738,16990,13050,7161,6378,6646,7115,6778,7215,7997,10172,11416,5492,3725,4672,1921,474,3,1,0,0
202101,2호선,충정로(경기대입구),22,2485,5119,12220,17439,11412,8552,8542,8942,9543,10111,11449,12179,19941,38357,12868,8958,9159,3254,725,2,0,0,0
202101,2호선,한양대,1,666,1788,3863,6573,4288,3766,4501,5259,5542,6560,7454,13694,21768,21008,9646,7136,7797,5121,1938,0,0,0,0
202101,2호선,합정,29,5598,13091,34216,44823,28586,19558,20170,23608,27337,29146,31849,36819,53698,86716,55491,49632,58644,17877,5557,2,0,0,0
202101,2호선,홍대입구,193,7898,15819,44933,58939,37703,26844,32137,38936,45124,49711,59251,72798,93608,116151,89920,108824,129324,28431,7670,58,0,0,0
202101,3호선,가락시장,10,2115,5602,14864,17517,11683,9864,9905,10723,11064,11512,12141,12781,16282,24184,10663,8612,8321,2533,446,2,0,0,0
202101,3호선,경복궁(정부서울청사),57,1855,4091,10007,15342,14225,10629,11880,12927,15595,18492,23276,28457,43068,74924,30052,25483,24718,5893,1523,3,0,0,0
202101,3호선,경찰병원,9,2191,5782,17317,21252,12067,8923,8022,7888,7963,8480,8778,8246,12789,18736,6235,5540,5745,1886,359,2,0,0,0
202101,3호선,고속터미널,79,3786,5216,18580,30593,30782,30321,38046,48292,53786,59463,69546,79252,95223,100365,79230,99601,52603,20171,4698,1,0,5,0
202101,3호선,교대(법원.검찰청),4,924,2675,5786,8818,7400,7883,9874,10973,13806,15812,17447,20580,34235,55383,23199,20436,24721,5800,1434,0,0,0,0
202101,3호선,구파발,112,7481,23090,65828,64022,31994,20602,19758,21694,20794,21400,23655,25465,27533,23471,13810,12486,11648,4455,948,8,0,0,0
202101,3호선,금호,40,3813,8188,20854,29035,17738,10790,9208,9686,10113,8441,8493,8584,8989,9180,5718,4871,4961,1784,448,0,0,1,0
202101,3호선,남부터미널(예술의전당),13,2085,6523,20208,30549,24695,20900,24322,27682,30673,31470,36885,44299,73287,117193,55530,39572,35027,14747,3249,0,1,1,0
202101,3호선,녹번,17,7642,19163,49459,60902,32180,19166,15002,15044,15384,13530,12382,12669,13591,15190,7017,5465,5148,2444,495,0,0,0,0
202101,3호선,대청,58,2692,8049,19919,24571,13537,9771,9554,9933,10467,10082,10781,12719,17448,21627,8609,6471,5762,2517,604,0,0,0,0
202101,3호선,대치,4,2026,9403,18502,19774,11415,8430,9250,11427,12183,12602,14023,16492,21193,23215,13483,12340,22649,5290,1105,0,1,0,0
202101,3호선,도곡,23,907,3096,6538,8868,5702,4240,4445,4916,5353,5524,6791,8625,13415,15852,8230,5590,5701,2120,375,2,0,0,0
202101,3호선,독립문,74,4069,4527,11415,15173,10299,8625,8114,8864,9087,9811,9853,9781,10872,12536,5510,4163,3529,1668,301,1,0,0,0
202101,3호선,동대입구,9,1172,1769,4100,5811,4320,3771,5222,5090,6005,7518,10746,12650,26394,25234,11804,8233,8446,3779,772,1,0,1,0
202101,3호선,매봉,7,1079,5285,12075,15028,10697,8335,8323,8937,10453,11233,13235,16265,30276,54473,22193,15513,16264,4840,989,0,0,0,0
202101,3호선,무악재,7,1346,3830,11281,13996,7629,5242,4552,4593,4476,4085,3749,4139,4523,5107,2202,1731,1823,896,205,0,0,0,0
202101,3호선,불광,17,7128,14723,38787,48947,26824,18573,17792,18712,19555,20706,21223,21452,22152,24360,13626,11780,10130,3506,937,2,0,1,0
202101,3호선,수서,160,3889,9454,25492,32417,20227,17800,15098,17656,18397,15035,19779,22072,28994,39172,18174,16542,12156,7777,2664,5,0,0,0
202101,3호선,신사,18,1850,4389,7983,14530,11109,14718,20118,24580,28156,35094,43528,52892,76522,116548,85853,67508,73237,15539,3444,1,0,0,0
202101,3호선,안국,3,1311,2310,4439,6817,5667,6148,8829,10862,12855,16721,20978,27423,71287,82396,32330,25028,21832,5768,1387,1,1,0,0
202101,3호선,압구정,51,2219,6179,12044,18403,14634,17688,23631,28099,31081,37847,45417,54625,76977,113015,84617,72152,54157,14588,2500,4,0,0,0
202101,3호선,약수,98,4872,7684,18073,31070,20884,14287,13746,14620,15493,15356,15296,16074,19906,26618,14236,12443,12290,4198,1107,1,0,0,0
202101,3호선,양재(서초구청),42,4082,10887,26599,36546,24910,21782,24359,27463,30309,33711,40204,48508,99754,171013,80223,57021,55035,16239,3521,4,1,0,0
202101,3호선,연신내,250,20111,39970,106281,132115,70365,44632,40739,44329,44513,42285,41236,41193,40362,37820,25474,24814,25246,7927,2075,2,0,0,0
202101,3호선,오금,4,3067,5600,19262,24325,12054,6479,5617,6076,6109,5016,5046,5821,7930,9769,4180,3216,2854,1458,203,1,0,0,0
202101,3호선,옥수,155,2189,6908,16895,24494,15392,10530,9989,10711,11549,11152,11368,12020,13195,13715,8319,6789,6698,2422,742,10,0,0,0
202101,3호선,을지로3가,4,421,779,1506,2280,3081,3616,5013,6164,7587,9784,11406,14676,29892,56489,24228,16170,15926,4422,1087,0,0,0,0
202101,3호선,일원,6,1803,6507,16769,17761,12132,11565,12267,12276,11762,12956,14851,18075,27065,13783,6898,5121,3574,2344,602,1,0,0,0
202101,3호선,잠원,1,746,3500,8546,12011,7571,5011,4687,5608,5801,5163,5709,6291,8155,7818,4660,3492,4191,1006,248,0,0,0,0
202101,3호선,종로3가,7,308,777,1261,1777,2464,3909,5303,6482,7496,9438,11381,14606,24646,44790,25974,15313,12517,3826,1126,4,0,0,0
202101,3호선,지축,3,1255,4133,12683,12971,5979,4116,3827,3707,3769,3477,3617,4339,3984,2688,1200,839,758,541,177,0,0,0,0
202101,3호선,충무로,0,0,0,3,1,0,0,1,0,1,0,1,0,4,3,3,3,4,0,0,0,0,0,0
202101,3호선,학여울,2,371,1443,2642,3130,2035,1588,1496,1709,1692,1823,2449,2847,3369,5082,2463,1524,1758,615,105,0,0,0,0
202101,3호선,홍제,60,7284,17516,46507,57019,32619,22007,20224,21021,20545,19541,19580,19951,20731,19899,10647,8788,7623,3003,697,0,0,0,0
202101,4호선,길음,6,7291,22346,64325,71487,36562,23165,20166,21806,22142,19889,19608,21061,22714,21933,12660,11029,9392,4790,1309,1,0,0,0
202101,4호선,남태령,49,400,653,1737,2078,1885,1310,1355,1209,1257,1266,1243,1905,2755,2465,1507,1567,850,344,126,0,0,0,0
202101,4호선,노원,62,8768,18883,44227,45968,25880,19686,19057,20822,21211,22077,22541,23572,23296,26008,18636,26262,25281,5565,1352,1,0,0,0
202101,4호선,당고개,47,6790,15507,40628,40855,24221,15834,14891,14638,15274,14625,13642,13403,13252,12066,7655,5568,4627,2453,564,0,0,0,0
202101,4호선,동대문,197,5086,2709,4008,5366,8711,12890,16711,20496,23235,30141,36764,46627,73719,58798,24607,21494,16864,4628,1337,3,0,0,0
202101,4호선,동대문역사문화공원(DDP),364,6875,3392,4856,6345,5660,6036,8330,10724,12258,16222,21103,24858,40603,59480,31771,26702,21603,9236,3004,4,0,1,0
202101,4호선,동작(현충원),19,336,933,3213,5029,3294,2744,2702,2830,3096,3647,4086,4375,5039,5047,2314,1819,1738,689,188,0,0,0,0
202101,4호선,명동,23,518,1532,2337,4039,4724,5645,8539,11416,14930,18795,24119,30551,45391,80072,35733,31659,23063,6124,1234,1,0,1,0
202101,4호선,미아(서울사이버대학),40,8330,16488,38820,45097,26738,18837,17272,18075,17624,17551,16454,16757,18593,21535,11958,8394,8004,3594,1095,0,1,0,0
202101,4호선,미아사거리,47,11328,29354,75130,85753,48283,32463,30067,30826,32504,31616,32694,33534,32691,34672,24403,28298,17507,6222,1910,0,0,0,0
202101,4호선,사당,80,7796,18006,50562,68847,47760,28458,23208,24332,25327,23779,22936,24232,29838,34592,23636,25881,27471,8676,2165,6,0,0,0
202101,4호선,삼각지,4,504,1412,3863,5675,3936,2744,2975,3575,4101,4340,4892,5949,11127,18868,7790,6354,6714,1756,490,0,0,0,0
202101,4호선,상계,25,10737,28048,71436,64189,33766,23451,20358,21428,21210,19224,18667,18689,18569,17757,10829,9241,10724,4519,1222,1,0,0,0
202101,4호선,서울역,128,3281,4216,9222,11676,8382,6616,7959,8232,8731,9246,9816,11525,27077,47146,16997,11077,11364,4086,1168,0,0,0,0
202101,4호선,성신여대입구(돈암),27,4348,13443,35179,44641,27825,19342,19068,21965,22896,23138,24569,27167,29534,33979,22811,24066,26809,9113,2659,0,0,0,0
202101,4호선,수유(강북구청),64,15798,36906,89612,104879,61606,41111,37652,39320,40065,38781,38170,39303,43678,49110,28117,25127,25437,9875,3525,0,0,0,0
202101,4호선,숙대입구(갈월),24,2135,5733,12183,20324,13385,10139,10640,12155,12485,13173,13744,17995,25567,37422,18113,15061,15856,5287,1464,1,0,0,0
202101,4호선,신용산,4,1122,3121,7943,12881,9262,7481,9295,10432,12370,13434,17193,23035,38782,65855,33398,25228,22261,6726,1842,1,1,0,0
202101,4호선,쌍문,57,18716,42795,101218,108748,62819,39815,33004,33134,32226,28814,26303,27593,27658,27194,16401,13112,11960,5118,1977,2,1,0,0
202101,4호선,이촌(국립중앙박물관),27,943,3526,9340,13562,8849,5999,6253,7376,7508,7757,8771,11908,14735,17981,7459,5881,6223,1903,490,2,0,0,0
202101,4호선,창동,1283,13284,28830,74272,66450,41406,30162,28641,30134,31614,30875,32608,33882,34160,35034,19467,19176,16424,5577,1768,77,0,0,0
202101,4호선,총신대입구(이수),54,5112,12600,36387,48101,27538,19552,19462,21291,23090,23194,23498,24952,28902,35895,20500,21728,19359,5326,1271,0,0,0,0
202101,4호선,충무로,32,1973,3229,5773,10071,10193,10327,12881,15843,19580,25005,30154,38056,66893,125589,60000,43511,40554,13482,3554,4,1,1,0
202101,4호선,한성대입구(삼선교),53,5418,9607,24268,30365,20057,14007,14104,15576,15818,15716,16345,20655,22075,23398,12125,10606,10582,4126,1282,3,0,0,0
202101,4호선,혜화,28,2149,5259,13169,17539,19241,24229,27488,26015,26808,36006,46481,56081,74192,94641,46520,46986,48672,24510,5020,1,0,0,0
202101,4호선,회현(남대문시장),32,1191,2223,3537,5984,6113,8622,14414,19490,24193,30594,40044,56018,70993,94022,38123,39320,17114,5200,1549,2,1,0,0
202101,5호선,강동,46,9346,17558,46144,59210,31683,20282,18951,20032,19940,19638,20033,21232,33859,40581,18864,14010,13161,6009,1770,5,0,0,0
202101,5호선,개롱,0,3044,6326,18934,17930,9269,6937,6598,7077,7392,6728,6597,7288,8865,11032,5062,4021,4037,1416,326,1,0,0,0
202101,5호선,개화산,3,3266,5556,15899,14748,7467,5320,5282,5748,6087,5733,5708,5816,6872,8665,3845,2704,2253,1263,261,1,0,0,0
202101,5호선,거여,3,4044,9143,25706,24884,12343,8236,7701,8238,8364,7366,7407,10398,12093,11737,5015,3965,3646,1722,347,2,0,0,0
202101,5호선,고덕,4,2808,9670,25340,22112,10976,8766,9237,10392,9706,10148,11187,12179,14570,12520,6465,5903,6465,2562,675,35,0,0,0
202101,5호선,공덕,10,1407,4515,16325,23258,11173,8111,9486,10870,11853,11936,13446,16512,29629,59732,23195,18618,20199,4846,1287,2,0,0,0
202101,5호선,광나루(장신대),2,4265,13111,30706,37148,21316,13521,12876,13576,14210,14468,15574,17006,18010,23823,10793,7680,9018,4014,888,3,0,0,0
202101,5호선,광화문(세종문화회관),2,749,2545,7316,10760,9531,9371,13463,15682,21055,25360,33502,43086,77321,171554,66825,49720,48493,12001,2716,0,0,0,0
202101,5호선,군자(능동),50,5795,8958,26553,39732,17273,10612,9766,10561,10995,10319,10375,11416,14956,19178,11494,10611,11403,4121,1318,1,0,0,0
202101,5호선,굽은다리(강동구민회관앞),2,5491,11099,28780,32164,17186,11369,9990,10872,10770,9829,9340,10250,10881,12044,6334,6620,4893,1886,442,7,0,0,0
202101,5호선,길동,3,3971,7292,17473,23350,11231,8678,8637,9706,9683,9190,9821,10333,12162,14794,7498,6317,5570,2283,563,6,0,0,0
202101,5호선,김포공항,1,319,1328,3809,5256,4901,4243,6575,6999,8770,12053,12718,12366,16263,20923,14039,13359,11498,5470,648,2,0,0,0
202101,5호선,까치산,98,19803,34292,96440,127355,62259,34882,29919,31534,31357,27460,25508,25617,24885,24092,14675,13323,12427,6076,2073,1,0,0,0
202101,5호선,답십리,10,7052,14128,44457,63326,28601,16206,13809,15137,15285,14283,14961,16360,20748,27841,13648,9839,9134,4483,1131,4,0,0,0
202101,5호선,동대문역사문화공원(DDP),0,153,474,757,1331,921,847,1290,1378,1504,2159,2559,3138,8662,18551,7771,4109,3759,1730,473,1,0,0,0
202101,5호선,둔촌동,3,3274,7196,19135,23304,11635,8206,8441,9206,9021,9639,10051,12264,15095,17998,8950,7156,6543,1940,571,0,0,0,0
202101,5호선,마곡,0,1834,5452,16665,17073,8937,7314,7205,7327,8371,9501,11112,13587,20339,31778,13672,8833,7832,3343,1060,4,0,0,0
202101,5호선,마장,1,2016,4404,12413,17510,8625,6070,6035,6421,6534,6587,6671,7151,8278,10808,5630,4090,3940,1412,600,5,0,0,0
202101,5호선,마천,8,5423,8048,20314,20039,9862,6929,6177,7066,7087,6401,6332,7166,7084,7266,3202,2694,2095,852,166,1,0,0,0
202101,5호선,마포,3,2033,6169,19546,27209,13348,9867,10392,11385,13121,13024,14267,18218,28477,52244,20332,17527,19654,4683,1319,1,0,0,0
202101,5호선,명일,0,3776,10078,29359,27477,13458,9983,9107,9877,9256,8995,8329,8937,8695,9138,5155,4513,4527,1600,440,3,0,0,0
202101,5호선,목동,6,6083,16311,47624,58237,26847,17494,16403,16810,17172,17181,17441,17983,21467,23604,12809,12903,15155,4824,1282,2,0,0,0
202101,5호선,미사,7,4806,18052,54925,49521,23172,14726,12797,13525,12684,11313,12079,15106,16500,17009,8867,8879,9858,4340,1079,20,0,0,0
202101,5호선,발산,3,2350,6947,20300,21589,13267,12049,14439,16561,17487,20242,23314,28768,42841,63870,30250,24987,28947,7406,1760,1,0,0,0
202101,5호선,방이,0,2003,6094,15104,14292,8313,6315,6206,7102,7398,7248,8361,9135,11394,17572,8738,8037,10919,2857,526,0,0,0,0
202101,5호선,방화,0,4021,8597,21871,20598,10795,7550,7344,8249,7849,7533,7660,7992,7697,8496,3625,2747,2679,1244,388,1,0,0,0
202101,5호선,상일동,10,7276,26142,73887,56293,26762,18704,16085,16631,16488,14637,13884,15782,16830,17032,8213,6344,5217,2471,679,21,0,0,0
202101,5호선,서대문,12,2260,4608,12929,18259,12891,11343,13070,13285,12659,15404,18869,23436,47107,92901,29572,23700,22349,6805,1584,1,0,0,0
202101,5호선,송정,26,2870,6490,16403,17238,10597,8101,7423,7645,7886,7556,7473,8098,10075,10905,5670,4526,4456,1947,614,2,0,0,0
